concept_name,source_concept_id,source_vocabulary_id,source_domain_id,source_concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,target_concept_id,relationship_id,reverese_relationship_id,relationship_valid_start_date,relationship_end_date,invalid_reason_cr
Catheter procedure,2000004137,mimiciv_proc_datetimeevents,Procedure,Procedure,,Tandem Heart Access Line Insertion Date,1970-01-01,2099-12-31,,4078442,Maps to,Mapped from,1970-01-01,2099-12-31,
Catheter procedure,2000004138,mimiciv_proc_datetimeevents,Procedure,Procedure,,Tandem Heart Access Line Tubing Change,1970-01-01,2099-12-31,,4078442,Maps to,Mapped from,1970-01-01,2099-12-31,
Catheter procedure,2000004139,mimiciv_proc_datetimeevents,Procedure,Procedure,,Tandem Heart Return Cannula Dressing Change,1970-01-01,2099-12-31,,4078442,Maps to,Mapped from,1970-01-01,2099-12-31,
Catheter procedure,2000004140,mimiciv_proc_datetimeevents,Procedure,Procedure,,Tandem Heart Return Cannula Insertion Date,1970-01-01,2099-12-31,,4078442,Maps to,Mapped from,1970-01-01,2099-12-31,
Catheter procedure,2000004141,mimiciv_proc_datetimeevents,Procedure,Procedure,,Trauma Line Cap Change,1970-01-01,2099-12-31,,4078442,Maps to,Mapped from,1970-01-01,2099-12-31,
Catheter procedure,2000004142,mimiciv_proc_datetimeevents,Procedure,Procedure,,Trauma Line Change over Wire Date,1970-01-01,2099-12-31,,4078442,Maps to,Mapped from,1970-01-01,2099-12-31,
Catheter procedure,2000004143,mimiciv_proc_datetimeevents,Procedure,Procedure,,Trauma Line Dressing Change,1970-01-01,2099-12-31,,4078442,Maps to,Mapped from,1970-01-01,2099-12-31,
Catheter procedure,2000004144,mimiciv_proc_datetimeevents,Procedure,Procedure,,Trauma Line Insertion Date,1970-01-01,2099-12-31,,4078442,Maps to,Mapped from,1970-01-01,2099-12-31,
Catheter procedure,2000004145,mimiciv_proc_datetimeevents,Procedure,Procedure,,Trauma Line Tubing Change,1970-01-01,2099-12-31,,4078442,Maps to,Mapped from,1970-01-01,2099-12-31,
Catheter procedure,2000004146,mimiciv_proc_datetimeevents,Procedure,Procedure,,Triple Introducer Cap Change,1970-01-01,2099-12-31,,4078442,Maps to,Mapped from,1970-01-01,2099-12-31,
Catheter procedure,2000004147,mimiciv_proc_datetimeevents,Procedure,Procedure,,Triple Introducer Change over Wire Date,1970-01-01,2099-12-31,,4078442,Maps to,Mapped from,1970-01-01,2099-12-31,
Catheter procedure,2000004148,mimiciv_proc_datetimeevents,Procedure,Procedure,,Triple Introducer Dressing Change,1970-01-01,2099-12-31,,4078442,Maps to,Mapped from,1970-01-01,2099-12-31,
Catheter procedure,2000004149,mimiciv_proc_datetimeevents,Procedure,Procedure,,Triple Introducer Insertion Date,1970-01-01,2099-12-31,,4078442,Maps to,Mapped from,1970-01-01,2099-12-31,
Catheter procedure,2000004150,mimiciv_proc_datetimeevents,Procedure,Procedure,,Triple Introducer Tubing Change,1970-01-01,2099-12-31,,4078442,Maps to,Mapped from,1970-01-01,2099-12-31,
Catheter procedure,2000004151,mimiciv_proc_datetimeevents,Procedure,Procedure,,Tunneled (Hickman) Cap Change,1970-01-01,2099-12-31,,4078442,Maps to,Mapped from,1970-01-01,2099-12-31,
pen insertion of Hickman central venous catheter,2000004152,mimiciv_proc_datetimeevents,Procedure,Procedure,,Tunneled (Hickman) Change over Wire Date,1970-01-01,2099-12-31,,4168999,Maps to,Mapped from,1970-01-01,2099-12-31,
Catheter procedure,2000004153,mimiciv_proc_datetimeevents,Procedure,Procedure,,Tunneled (Hickman) Dressing Change,1970-01-01,2099-12-31,,4078442,Maps to,Mapped from,1970-01-01,2099-12-31,
Open insertion of Hickman central venous catheter,2000004154,mimiciv_proc_datetimeevents,Procedure,Procedure,,Tunneled (Hickman) Insertion Date,1970-01-01,2099-12-31,,4168999,Maps to,Mapped from,1970-01-01,2099-12-31,
Catheter procedure,2000004155,mimiciv_proc_datetimeevents,Procedure,Procedure,,Tunneled (Hickman) Tubing Change,1970-01-01,2099-12-31,,4078442,Maps to,Mapped from,1970-01-01,2099-12-31,
