concept_name,source_concept_id,source_vocabulary_id,source_domain_id,source_concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,target_concept_id,relationship_id,reverese_relationship_id,relationship_valid_start_date,relationship_end_date,invalid_reason_cr
Craniotomy for Trauma,2000020227,mimiciv_obs_drgcodes,Observation,MS-DRG,,Craniotomy for Trauma,1970-01-01,2099-12-31,,38000908,Maps to,Mapped from,1970-01-01,2099-12-31,
CRANIOTOMY FOR TRAUMA AGE >17,2000020228,mimiciv_obs_drgcodes,Observation,MS-DRG,,CRANIOTOMY FOR TRAUMA AGE >17,1970-01-01,2099-12-31,,38000908,Maps to,Mapped from,1970-01-01,2099-12-31,
CRANIOTOMY WITH IMPLANT OF CHEMO AGENT OR ACUTE COMPLEX CNS PRINCIPAL DIAGNOSIS,2000020229,mimiciv_obs_drgcodes,Observation,MS-DRG,,CRANIOTOMY WITH IMPLANT OF CHEMO AGENT OR ACUTE COMPLEX CNS PRINCIPAL DIAGNOSIS,1970-01-01,2099-12-31,,38000905,Maps to,Mapped from,1970-01-01,2099-12-31,
CRANIOTOMY WITH MAJOR DEVICE IMPLANT OR ACUTE COMPLEX CNS PRINCIPAL DIAGNOSIS,2000020230,mimiciv_obs_drgcodes,Observation,MS-DRG,,CRANIOTOMY WITH MAJOR DEVICE IMPLANT OR ACUTE COMPLEX CNS PRINCIPAL DIAGNOSIS,1970-01-01,2099-12-31,,38000906,Maps to,Mapped from,1970-01-01,2099-12-31,
CRANIO W MAJOR DEV IMPL/ACUTE COMPLEX CNS PDX W MCC OR CHEMO IMPLANT,2000020231,mimiciv_obs_drgcodes,Observation,MS-DRG,,CRANIO W MAJOR DEV IMPL/ACUTE COMPLEX CNS PDX W MCC OR CHEMO IMPLANT,1970-01-01,2099-12-31,,38000905,Maps to,Mapped from,1970-01-01,2099-12-31,
CRANIO W MAJOR DEV IMPL/ACUTE COMPLEX CNS PDX W/O MCC,2000020232,mimiciv_obs_drgcodes,Observation,MS-DRG,,CRANIO W MAJOR DEV IMPL/ACUTE COMPLEX CNS PDX W/O MCC,1970-01-01,2099-12-31,,38000906,Maps to,Mapped from,1970-01-01,2099-12-31,
"D&C, CONIZATION, LAPAROSCOPY & TUBAL INTERRUPTION W CC/MCC",2000020233,mimiciv_obs_drgcodes,Observation,MS-DRG,,"D&C, CONIZATION, LAPAROSCOPY & TUBAL INTERRUPTION W CC/MCC",1970-01-01,2099-12-31,,38001470,Maps to,Mapped from,1970-01-01,2099-12-31,
"D&C, CONIZATION, LAPAROSCOPY & TUBAL INTERRUPTION W/O CC/MCC",2000020234,mimiciv_obs_drgcodes,Observation,MS-DRG,,"D&C, CONIZATION, LAPAROSCOPY & TUBAL INTERRUPTION W/O CC/MCC",1970-01-01,2099-12-31,,38001471,Maps to,Mapped from,1970-01-01,2099-12-31,
DEEP VEIN THROMBOPHLEBITIS W CC/MCC,2000020235,mimiciv_obs_drgcodes,Observation,MS-DRG,,DEEP VEIN THROMBOPHLEBITIS W CC/MCC,1970-01-01,2099-12-31,,38001122,Maps to,Mapped from,1970-01-01,2099-12-31,
DEGENERATIVE NERVOUS SYSTEM DISORDERS,2000020236,mimiciv_obs_drgcodes,Observation,MS-DRG,,DEGENERATIVE NERVOUS SYSTEM DISORDERS,1970-01-01,2099-12-31,,38000930,Maps to,Mapped from,1970-01-01,2099-12-31,
DEGENERATIVE NERVOUS SYSTEM DISORDERS W MCC,2000020237,mimiciv_obs_drgcodes,Observation,MS-DRG,,DEGENERATIVE NERVOUS SYSTEM DISORDERS W MCC,1970-01-01,2099-12-31,,38000929,Maps to,Mapped from,1970-01-01,2099-12-31,
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,2000020238,mimiciv_obs_drgcodes,Observation,MS-DRG,,DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,1970-01-01,2099-12-31,,38000930,Maps to,Mapped from,1970-01-01,2099-12-31,
DENTAL EXTRACTIONS & RESTORATIONS,2000020239,mimiciv_obs_drgcodes,Observation,MS-DRG,,DENTAL EXTRACTIONS & RESTORATIONS,1970-01-01,2099-12-31,,38001014,Maps to,Mapped from,1970-01-01,2099-12-31,
DENTAL & ORAL DISEASES W CC,2000020240,mimiciv_obs_drgcodes,Observation,MS-DRG,,DENTAL & ORAL DISEASES W CC,1970-01-01,2099-12-31,,38001013,Maps to,Mapped from,1970-01-01,2099-12-31,
DENTAL & ORAL DISEASES W MCC,2000020241,mimiciv_obs_drgcodes,Observation,MS-DRG,,DENTAL & ORAL DISEASES W MCC,1970-01-01,2099-12-31,,38001012,Maps to,Mapped from,1970-01-01,2099-12-31,
DENTAL & ORAL DISEASES W/O CC/MCC,2000020242,mimiciv_obs_drgcodes,Observation,MS-DRG,,DENTAL & ORAL DISEASES W/O CC/MCC,1970-01-01,2099-12-31,,38001014,Maps to,Mapped from,1970-01-01,2099-12-31,
DENTAL & ORAL DIS EXCEPT EXTRACTIONS & RESTORATIONS AGE >17,2000020243,mimiciv_obs_drgcodes,Observation,MS-DRG,,DENTAL & ORAL DIS EXCEPT EXTRACTIONS & RESTORATIONS AGE >17,1970-01-01,2099-12-31,,38001012,Maps to,Mapped from,1970-01-01,2099-12-31,
Diabetes,2000020244,mimiciv_obs_drgcodes,Observation,MS-DRG,,Diabetes,1970-01-01,2099-12-31,,45879799,Maps to,Mapped from,1970-01-01,2099-12-31,
DIABETES W CC,2000020245,mimiciv_obs_drgcodes,Observation,MS-DRG,,DIABETES W CC,1970-01-01,2099-12-31,,38001388,Maps to,Mapped from,1970-01-01,2099-12-31,
DIABETES W MCC,2000020246,mimiciv_obs_drgcodes,Observation,MS-DRG,,DIABETES W MCC,1970-01-01,2099-12-31,,38001387,Maps to,Mapped from,1970-01-01,2099-12-31,
DIABETES W/O CC/MCC,2000020247,mimiciv_obs_drgcodes,Observation,MS-DRG,,DIABETES W/O CC/MCC,1970-01-01,2099-12-31,,38001389,Maps to,Mapped from,1970-01-01,2099-12-31,
DIGESTIVE MALIGNANCY W CC,2000020248,mimiciv_obs_drgcodes,Observation,MS-DRG,,DIGESTIVE MALIGNANCY W CC,1970-01-01,2099-12-31,,38001185,Maps to,Mapped from,1970-01-01,2099-12-31,
"DIGESTIVE MALIGNANCY WITH COMPLICATIONS, COMORBIDITIES",2000020249,mimiciv_obs_drgcodes,Observation,MS-DRG,,"DIGESTIVE MALIGNANCY WITH COMPLICATIONS, COMORBIDITIES",1970-01-01,2099-12-31,,38001184,Maps to,Mapped from,1970-01-01,2099-12-31,
DIGESTIVE MALIGNANCY W MCC,2000020250,mimiciv_obs_drgcodes,Observation,MS-DRG,,DIGESTIVE MALIGNANCY W MCC,1970-01-01,2099-12-31,,38001184,Maps to,Mapped from,1970-01-01,2099-12-31,
DIGESTIVE MALIGNANCY W/O CC/MCC,2000020251,mimiciv_obs_drgcodes,Observation,MS-DRG,,DIGESTIVE MALIGNANCY W/O CC/MCC,1970-01-01,2099-12-31,,38001186,Maps to,Mapped from,1970-01-01,2099-12-31,
DISEQUILIBRIUM,2000020252,mimiciv_obs_drgcodes,Observation,MS-DRG,,DISEQUILIBRIUM,1970-01-01,2099-12-31,,38001001,Maps to,Mapped from,1970-01-01,2099-12-31,
"DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W CC",2000020253,mimiciv_obs_drgcodes,Observation,MS-DRG,,"DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W CC",1970-01-01,2099-12-31,,38001237,Maps to,Mapped from,1970-01-01,2099-12-31,
"DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W MCC",2000020254,mimiciv_obs_drgcodes,Observation,MS-DRG,,"DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W MCC",1970-01-01,2099-12-31,,38001236,Maps to,Mapped from,1970-01-01,2099-12-31,
"DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W/O CC/MCC",2000020255,mimiciv_obs_drgcodes,Observation,MS-DRG,,"DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W/O CC/MCC",1970-01-01,2099-12-31,,38001238,Maps to,Mapped from,1970-01-01,2099-12-31,
"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS, ALCOHOLIC HEPATITIS WITH COMPLICATIONS, COMORBIDITIES",2000020256,mimiciv_obs_drgcodes,Observation,MS-DRG,,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS, ALCOHOLIC HEPATITIS WITH COMPLICATIONS, COMORBIDITIES",1970-01-01,2099-12-31,,38001236,Maps to,Mapped from,1970-01-01,2099-12-31,
"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS, ALCOHOLIC HEPATITIS WITHOUT COMPLICATIONS, COMORBIDITIES",2000020257,mimiciv_obs_drgcodes,Observation,MS-DRG,,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS, ALCOHOLIC HEPATITIS WITHOUT COMPLICATIONS, COMORBIDITIES",1970-01-01,2099-12-31,,38001238,Maps to,Mapped from,1970-01-01,2099-12-31,
DISORDERS OF PANCREAS EXCEPT MALIGNANCY,2000020258,mimiciv_obs_drgcodes,Observation,MS-DRG,,DISORDERS OF PANCREAS EXCEPT MALIGNANCY,1970-01-01,2099-12-31,,38001235,Maps to,Mapped from,1970-01-01,2099-12-31,
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,2000020259,mimiciv_obs_drgcodes,Observation,MS-DRG,,DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,1970-01-01,2099-12-31,,38001234,Maps to,Mapped from,1970-01-01,2099-12-31,
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W MCC,2000020260,mimiciv_obs_drgcodes,Observation,MS-DRG,,DISORDERS OF PANCREAS EXCEPT MALIGNANCY W MCC,1970-01-01,2099-12-31,,38001233,Maps to,Mapped from,1970-01-01,2099-12-31,
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W/O CC/MCC,2000020261,mimiciv_obs_drgcodes,Observation,MS-DRG,,DISORDERS OF PANCREAS EXCEPT MALIGNANCY W/O CC/MCC,1970-01-01,2099-12-31,,38001235,Maps to,Mapped from,1970-01-01,2099-12-31,
Disorders of Personality & Impulse Control,2000020262,mimiciv_obs_drgcodes,Observation,MS-DRG,,Disorders of Personality & Impulse Control,1970-01-01,2099-12-31,,38001570,Maps to,Mapped from,1970-01-01,2099-12-31,
DISORDERS OF PERSONALITY & IMPULSE CONTROL,2000020263,mimiciv_obs_drgcodes,Observation,MS-DRG,,DISORDERS OF PERSONALITY & IMPULSE CONTROL,1970-01-01,2099-12-31,,38001570,Maps to,Mapped from,1970-01-01,2099-12-31,
DISORDERS OF THE BILIARY TRACT W CC,2000020264,mimiciv_obs_drgcodes,Observation,MS-DRG,,DISORDERS OF THE BILIARY TRACT W CC,1970-01-01,2099-12-31,,38001240,Maps to,Mapped from,1970-01-01,2099-12-31,
"DISORDERS OF THE BILIARY TRACT WITH COMPLICATIONS, COMORBIDITIES",2000020265,mimiciv_obs_drgcodes,Observation,MS-DRG,,"DISORDERS OF THE BILIARY TRACT WITH COMPLICATIONS, COMORBIDITIES",1970-01-01,2099-12-31,,38001239,Maps to,Mapped from,1970-01-01,2099-12-31,
"DISORDERS OF THE BILIARY TRACT WITHOUT COMPLICATIONS, COMORBIDITIES",2000020266,mimiciv_obs_drgcodes,Observation,MS-DRG,,"DISORDERS OF THE BILIARY TRACT WITHOUT COMPLICATIONS, COMORBIDITIES",1970-01-01,2099-12-31,,38001241,Maps to,Mapped from,1970-01-01,2099-12-31,
DISORDERS OF THE BILIARY TRACT W MCC,2000020267,mimiciv_obs_drgcodes,Observation,MS-DRG,,DISORDERS OF THE BILIARY TRACT W MCC,1970-01-01,2099-12-31,,38001239,Maps to,Mapped from,1970-01-01,2099-12-31,
DISORDERS OF THE BILIARY TRACT W/O CC/MCC,2000020268,mimiciv_obs_drgcodes,Observation,MS-DRG,,DISORDERS OF THE BILIARY TRACT W/O CC/MCC,1970-01-01,2099-12-31,,38001241,Maps to,Mapped from,1970-01-01,2099-12-31,
DYSEQUILIBRIUM,2000020269,mimiciv_obs_drgcodes,Observation,MS-DRG,,DYSEQUILIBRIUM,1970-01-01,2099-12-31,,38001001,Maps to,Mapped from,1970-01-01,2099-12-31,
"EAR, NOSE, MOUTH & THROAT MALIGNANCY",2000020270,mimiciv_obs_drgcodes,Observation,MS-DRG,,"EAR, NOSE, MOUTH & THROAT MALIGNANCY",1970-01-01,2099-12-31,,38001000,Maps to,Mapped from,1970-01-01,2099-12-31,
"EAR, NOSE, MOUTH & THROAT MALIGNANCY W CC",2000020271,mimiciv_obs_drgcodes,Observation,MS-DRG,,"EAR, NOSE, MOUTH & THROAT MALIGNANCY W CC",1970-01-01,2099-12-31,,38000999,Maps to,Mapped from,1970-01-01,2099-12-31,
"EAR, NOSE, MOUTH & THROAT MALIGNANCY W MCC",2000020272,mimiciv_obs_drgcodes,Observation,MS-DRG,,"EAR, NOSE, MOUTH & THROAT MALIGNANCY W MCC",1970-01-01,2099-12-31,,38000998,Maps to,Mapped from,1970-01-01,2099-12-31,
"EAR, NOSE, MOUTH & THROAT MALIGNANCY W/O CC/MCC",2000020273,mimiciv_obs_drgcodes,Observation,MS-DRG,,"EAR, NOSE, MOUTH & THROAT MALIGNANCY W/O CC/MCC",1970-01-01,2099-12-31,,38001000,Maps to,Mapped from,1970-01-01,2099-12-31,
"ECMO OR TRACHEOSTOMY WITH MECHANICAL VENTILATION 96+ HOURS OR PRINCIPAL DIAGNOSES EXCEPT FACE, MOUTH AND NECK DIAGNOSES WITH MAJOR OPERATING ROOM PROCEDURE",2000020274,mimiciv_obs_drgcodes,Observation,MS-DRG,,"ECMO OR TRACHEOSTOMY WITH MECHANICAL VENTILATION 96+ HOURS OR PRINCIPAL DIAGNOSES EXCEPT FACE, MOUTH AND NECK DIAGNOSES WITH MAJOR OPERATING ROOM PROCEDURE",1970-01-01,2099-12-31,,38000889,Maps to,Mapped from,1970-01-01,2099-12-31,
"ECMO OR TRACH W MV 96+ HRS OR PDX EXC FACE, MOUTH & NECK W MAJ O.R.",2000020275,mimiciv_obs_drgcodes,Observation,MS-DRG,,"ECMO OR TRACH W MV 96+ HRS OR PDX EXC FACE, MOUTH & NECK W MAJ O.R.",1970-01-01,2099-12-31,,38000889,Maps to,Mapped from,1970-01-01,2099-12-31,
ECTOPIC PREGNANCY,2000020276,mimiciv_obs_drgcodes,Observation,MS-DRG,,ECTOPIC PREGNANCY,1970-01-01,2099-12-31,,38001494,Maps to,Mapped from,1970-01-01,2099-12-31,
ENDOCRINE DISORDERS W CC,2000020277,mimiciv_obs_drgcodes,Observation,MS-DRG,,ENDOCRINE DISORDERS W CC,1970-01-01,2099-12-31,,38001394,Maps to,Mapped from,1970-01-01,2099-12-31,
ENDOCRINE DISORDERS W MCC,2000020278,mimiciv_obs_drgcodes,Observation,MS-DRG,,ENDOCRINE DISORDERS W MCC,1970-01-01,2099-12-31,,38001393,Maps to,Mapped from,1970-01-01,2099-12-31,
ENDOCRINE DISORDERS W/O CC/MCC,2000020279,mimiciv_obs_drgcodes,Observation,MS-DRG,,ENDOCRINE DISORDERS W/O CC/MCC,1970-01-01,2099-12-31,,38001395,Maps to,Mapped from,1970-01-01,2099-12-31,
EPIGLOTTITIS,2000020280,mimiciv_obs_drgcodes,Observation,MS-DRG,,EPIGLOTTITIS,1970-01-01,2099-12-31,,38001004,Maps to,Mapped from,1970-01-01,2099-12-31,
EPISTAXIS,2000020281,mimiciv_obs_drgcodes,Observation,MS-DRG,,EPISTAXIS,1970-01-01,2099-12-31,,38001003,Maps to,Mapped from,1970-01-01,2099-12-31,
EPISTAXIS W MCC,2000020282,mimiciv_obs_drgcodes,Observation,MS-DRG,,EPISTAXIS W MCC,1970-01-01,2099-12-31,,38001002,Maps to,Mapped from,1970-01-01,2099-12-31,
EPISTAXIS W/O MCC,2000020283,mimiciv_obs_drgcodes,Observation,MS-DRG,,EPISTAXIS W/O MCC,1970-01-01,2099-12-31,,38001003,Maps to,Mapped from,1970-01-01,2099-12-31,
"ESOPHAGITIS, GASTROENTERITIS, & MISCELLANEOUS DIGESTIVE DISORDERS AGE 0-17",2000020284,mimiciv_obs_drgcodes,Observation,MS-DRG,,"ESOPHAGITIS, GASTROENTERITIS, & MISCELLANEOUS DIGESTIVE DISORDERS AGE 0-17",1970-01-01,2099-12-31,,38001202,Maps to,Mapped from,1970-01-01,2099-12-31,
"ESOPHAGITIS, GASTROENTERITIS, & MISCELLANEOUS DIGESTIVE DISORDERS AGE >17 WITH COMPLICATIONS, COMORBIDITIES",2000020285,mimiciv_obs_drgcodes,Observation,MS-DRG,,"ESOPHAGITIS, GASTROENTERITIS, & MISCELLANEOUS DIGESTIVE DISORDERS AGE >17 WITH COMPLICATIONS, COMORBIDITIES",1970-01-01,2099-12-31,,38001201,Maps to,Mapped from,1970-01-01,2099-12-31,
"ESOPHAGITIS, GASTROENTERITIS, & MISCELLANEOUS DIGESTIVE DISORDERS AGE >17 WITHOUT COMPLICATIONS, COMORBIDITIES",2000020286,mimiciv_obs_drgcodes,Observation,MS-DRG,,"ESOPHAGITIS, GASTROENTERITIS, & MISCELLANEOUS DIGESTIVE DISORDERS AGE >17 WITHOUT COMPLICATIONS, COMORBIDITIES",1970-01-01,2099-12-31,,38001202,Maps to,Mapped from,1970-01-01,2099-12-31,
"ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",2000020287,mimiciv_obs_drgcodes,Observation,MS-DRG,,"ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",1970-01-01,2099-12-31,,38001201,Maps to,Mapped from,1970-01-01,2099-12-31,
"ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",2000020288,mimiciv_obs_drgcodes,Observation,MS-DRG,,"ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",1970-01-01,2099-12-31,,38001202,Maps to,Mapped from,1970-01-01,2099-12-31,
EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W CC,2000020289,mimiciv_obs_drgcodes,Observation,MS-DRG,,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W CC,1970-01-01,2099-12-31,,38001630,Maps to,Mapped from,1970-01-01,2099-12-31,
EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,2000020290,mimiciv_obs_drgcodes,Observation,MS-DRG,,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,1970-01-01,2099-12-31,,38001629,Maps to,Mapped from,1970-01-01,2099-12-31,
EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,2000020291,mimiciv_obs_drgcodes,Observation,MS-DRG,,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,1970-01-01,2099-12-31,,38001631,Maps to,Mapped from,1970-01-01,2099-12-31,
EXTRACRANIAL PROCEDURES W CC,2000020292,mimiciv_obs_drgcodes,Observation,MS-DRG,,EXTRACRANIAL PROCEDURES W CC,1970-01-01,2099-12-31,,38000920,Maps to,Mapped from,1970-01-01,2099-12-31,
EXTRACRANIAL PROCEDURES W MCC,2000020293,mimiciv_obs_drgcodes,Observation,MS-DRG,,EXTRACRANIAL PROCEDURES W MCC,1970-01-01,2099-12-31,,38000919,Maps to,Mapped from,1970-01-01,2099-12-31,
EXTRACRANIAL PROCEDURES W/O CC/MCC,2000020294,mimiciv_obs_drgcodes,Observation,MS-DRG,,EXTRACRANIAL PROCEDURES W/O CC/MCC,1970-01-01,2099-12-31,,38000921,Maps to,Mapped from,1970-01-01,2099-12-31,
EXTRACRANIAL VASCULAR PROCEDURES WITH CC,2000020295,mimiciv_obs_drgcodes,Observation,MS-DRG,,EXTRACRANIAL VASCULAR PROCEDURES WITH CC,1970-01-01,2099-12-31,,38000919,Maps to,Mapped from,1970-01-01,2099-12-31,
EXTRACRANIAL VASCULAR PROCEDURES WITHOUT CC,2000020296,mimiciv_obs_drgcodes,Observation,MS-DRG,,EXTRACRANIAL VASCULAR PROCEDURES WITHOUT CC,1970-01-01,2099-12-31,,38000921,Maps to,Mapped from,1970-01-01,2099-12-31,
EXTRAOCULAR PROCEDURES EXCEPT ORBIT,2000020297,mimiciv_obs_drgcodes,Observation,MS-DRG,,EXTRAOCULAR PROCEDURES EXCEPT ORBIT,1970-01-01,2099-12-31,,38000979,Maps to,Mapped from,1970-01-01,2099-12-31,
EXTRAOCULAR PROCEDURES EXCEPT ORBIT AGE >17,2000020298,mimiciv_obs_drgcodes,Observation,MS-DRG,,EXTRAOCULAR PROCEDURES EXCEPT ORBIT AGE >17,1970-01-01,2099-12-31,,38000979,Maps to,Mapped from,1970-01-01,2099-12-31,
"EXTREME IMMATURITY OR RESPIRATORY DISTRESS SYNDROME, NEONATE",2000020299,mimiciv_obs_drgcodes,Observation,MS-DRG,,"EXTREME IMMATURITY OR RESPIRATORY DISTRESS SYNDROME, NEONATE",1970-01-01,2099-12-31,,38001501,Maps to,Mapped from,1970-01-01,2099-12-31,
Female Reproductive System Reconstructive Procedures,2000020300,mimiciv_obs_drgcodes,Observation,MS-DRG,,Female Reproductive System Reconstructive Procedures,1970-01-01,2099-12-31,,38001474,Maps to,Mapped from,1970-01-01,2099-12-31,
FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES,2000020301,mimiciv_obs_drgcodes,Observation,MS-DRG,,FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES,1970-01-01,2099-12-31,,38001474,Maps to,Mapped from,1970-01-01,2099-12-31,
Fever,2000020302,mimiciv_obs_drgcodes,Observation,MS-DRG,,Fever,1970-01-01,2099-12-31,,38001557,Maps to,Mapped from,1970-01-01,2099-12-31,
FEVER,2000020303,mimiciv_obs_drgcodes,Observation,MS-DRG,,FEVER,1970-01-01,2099-12-31,,38001557,Maps to,Mapped from,1970-01-01,2099-12-31,
FOOT PROCEDURES W CC,2000020304,mimiciv_obs_drgcodes,Observation,MS-DRG,,FOOT PROCEDURES W CC,1970-01-01,2099-12-31,,38001293,Maps to,Mapped from,1970-01-01,2099-12-31,
FOOT PROCEDURES W MCC,2000020305,mimiciv_obs_drgcodes,Observation,MS-DRG,,FOOT PROCEDURES W MCC,1970-01-01,2099-12-31,,38001292,Maps to,Mapped from,1970-01-01,2099-12-31,
FOOT PROCEDURES W/O CC/MCC,2000020306,mimiciv_obs_drgcodes,Observation,MS-DRG,,FOOT PROCEDURES W/O CC/MCC,1970-01-01,2099-12-31,,38001294,Maps to,Mapped from,1970-01-01,2099-12-31,
FRACTURES OF FEMUR W MCC,2000020307,mimiciv_obs_drgcodes,Observation,MS-DRG,,FRACTURES OF FEMUR W MCC,1970-01-01,2099-12-31,,38001307,Maps to,Mapped from,1970-01-01,2099-12-31,
FRACTURES OF FEMUR W/O MCC,2000020308,mimiciv_obs_drgcodes,Observation,MS-DRG,,FRACTURES OF FEMUR W/O MCC,1970-01-01,2099-12-31,,38001308,Maps to,Mapped from,1970-01-01,2099-12-31,
FRACTURES OF HIP & PELVIS W MCC,2000020309,mimiciv_obs_drgcodes,Observation,MS-DRG,,FRACTURES OF HIP & PELVIS W MCC,1970-01-01,2099-12-31,,38001309,Maps to,Mapped from,1970-01-01,2099-12-31,
FRACTURES OF HIP & PELVIS W/O MCC,2000020310,mimiciv_obs_drgcodes,Observation,MS-DRG,,FRACTURES OF HIP & PELVIS W/O MCC,1970-01-01,2099-12-31,,38001310,Maps to,Mapped from,1970-01-01,2099-12-31,
FULL TERM NEONATE W MAJOR PROBLEMS,2000020311,mimiciv_obs_drgcodes,Observation,MS-DRG,,FULL TERM NEONATE W MAJOR PROBLEMS,1970-01-01,2099-12-31,,38001504,Maps to,Mapped from,1970-01-01,2099-12-31,
"FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W MCC",2000020312,mimiciv_obs_drgcodes,Observation,MS-DRG,,"FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W MCC",1970-01-01,2099-12-31,,38001336,Maps to,Mapped from,1970-01-01,2099-12-31,
"FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",2000020313,mimiciv_obs_drgcodes,Observation,MS-DRG,,"FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",1970-01-01,2099-12-31,,38001337,Maps to,Mapped from,1970-01-01,2099-12-31,
"GASTROINTESTINAL HEMORRHAGE WITH COMPLICATIONS, COMORBIDITIES",2000020314,mimiciv_obs_drgcodes,Observation,MS-DRG,,"GASTROINTESTINAL HEMORRHAGE WITH COMPLICATIONS, COMORBIDITIES",1970-01-01,2099-12-31,,38001187,Maps to,Mapped from,1970-01-01,2099-12-31,
"GASTROINTESTINAL HEMORRHAGE WITHOUT COMPLICATIONS, COMORBIDITIES",2000020315,mimiciv_obs_drgcodes,Observation,MS-DRG,,"GASTROINTESTINAL HEMORRHAGE WITHOUT COMPLICATIONS, COMORBIDITIES",1970-01-01,2099-12-31,,38001189,Maps to,Mapped from,1970-01-01,2099-12-31,
"GASTROINTESTINAL OBSTRUCTION WITH COMPLICATIONS, COMORBIDITIES",2000020316,mimiciv_obs_drgcodes,Observation,MS-DRG,,"GASTROINTESTINAL OBSTRUCTION WITH COMPLICATIONS, COMORBIDITIES",1970-01-01,2099-12-31,,38001198,Maps to,Mapped from,1970-01-01,2099-12-31,
G.I. HEMORRHAGE W CC,2000020317,mimiciv_obs_drgcodes,Observation,MS-DRG,,G.I. HEMORRHAGE W CC,1970-01-01,2099-12-31,,38001188,Maps to,Mapped from,1970-01-01,2099-12-31,
G.I. HEMORRHAGE W MCC,2000020318,mimiciv_obs_drgcodes,Observation,MS-DRG,,G.I. HEMORRHAGE W MCC,1970-01-01,2099-12-31,,38001187,Maps to,Mapped from,1970-01-01,2099-12-31,
G.I. HEMORRHAGE W/O CC/MCC,2000020319,mimiciv_obs_drgcodes,Observation,MS-DRG,,G.I. HEMORRHAGE W/O CC/MCC,1970-01-01,2099-12-31,,38001189,Maps to,Mapped from,1970-01-01,2099-12-31,
G.I. OBSTRUCTION W CC,2000020320,mimiciv_obs_drgcodes,Observation,MS-DRG,,G.I. OBSTRUCTION W CC,1970-01-01,2099-12-31,,38001199,Maps to,Mapped from,1970-01-01,2099-12-31,
G.I. OBSTRUCTION W MCC,2000020321,mimiciv_obs_drgcodes,Observation,MS-DRG,,G.I. OBSTRUCTION W MCC,1970-01-01,2099-12-31,,38001198,Maps to,Mapped from,1970-01-01,2099-12-31,
G.I. OBSTRUCTION W/O CC/MCC,2000020322,mimiciv_obs_drgcodes,Observation,MS-DRG,,G.I. OBSTRUCTION W/O CC/MCC,1970-01-01,2099-12-31,,38001200,Maps to,Mapped from,1970-01-01,2099-12-31,
"HAND OR WRIST PROC, EXCEPT MAJOR THUMB OR JOINT PROC W CC/MCC",2000020323,mimiciv_obs_drgcodes,Observation,MS-DRG,,"HAND OR WRIST PROC, EXCEPT MAJOR THUMB OR JOINT PROC W CC/MCC",1970-01-01,2099-12-31,,38001302,Maps to,Mapped from,1970-01-01,2099-12-31,
HAND PROCEDURES FOR INJURIES,2000020324,mimiciv_obs_drgcodes,Observation,MS-DRG,,HAND PROCEDURES FOR INJURIES,1970-01-01,2099-12-31,,38001584,Maps to,Mapped from,1970-01-01,2099-12-31,
