concept_name,source_concept_id,source_vocabulary_id,source_domain_id,source_concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,target_concept_id,relationship_id,reverese_relationship_id,relationship_valid_start_date,relationship_end_date,invalid_reason_cr
MYCOBACTERIUM TUBERCULOSIS COMPLEX,2000026151,mimiciv_micro_organism,Observation,Organism,,80159,1970-01-01,2099-12-31,,4035081,Maps to,Mapped from,1970-01-01,2099-12-31,
STAPHYLOCOCCUS LUGDUNENSIS,2000026152,mimiciv_micro_organism,Observation,Organism,,80162,1970-01-01,2099-12-31,,4014324,Maps to,Mapped from,1970-01-01,2099-12-31,
MOLD,2000026153,mimiciv_micro_organism,Observation,Organism,,80163,1970-01-01,2099-12-31,,4224654,Maps to,Mapped from,1970-01-01,2099-12-31,
ENTEROBACTER ASBURIAE,2000026154,mimiciv_micro_organism,Observation,Organism,,80164,1970-01-01,2099-12-31,,4140527,Maps to,Mapped from,1970-01-01,2099-12-31,
TRICHOPHYTON SPECIES,2000026155,mimiciv_micro_organism,Observation,Organism,,80165,1970-01-01,2099-12-31,,4228685,Maps to,Mapped from,1970-01-01,2099-12-31,
LACTOBACILLUS CASEI,2000026156,mimiciv_micro_organism,Observation,Organism,,80166,1970-01-01,2099-12-31,,4007682,Maps to,Mapped from,1970-01-01,2099-12-31,
STREPTOCOCCUS MILLERI,2000026157,mimiciv_micro_organism,Observation,Organism,,80167,1970-01-01,2099-12-31,,4217696,Maps to,Mapped from,1970-01-01,2099-12-31,
ENTEROCOCCUS FAECIUM,2000026158,mimiciv_micro_organism,Observation,Organism,,80168,1970-01-01,2099-12-31,,4234555,Maps to,Mapped from,1970-01-01,2099-12-31,
ENTAMOEBA HARTMANNI,2000026159,mimiciv_micro_organism,Observation,Organism,,80169,1970-01-01,2099-12-31,,4323293,Maps to,Mapped from,1970-01-01,2099-12-31,
LEUCONOSTOC SPECIES,2000026160,mimiciv_micro_organism,Observation,Organism,,80170,1970-01-01,2099-12-31,,4183602,Maps to,Mapped from,1970-01-01,2099-12-31,
STREPTOCOCCUS ANGINOSUS,2000026161,mimiciv_micro_organism,Observation,Organism,,80171,1970-01-01,2099-12-31,,4185892,Maps to,Mapped from,1970-01-01,2099-12-31,
ENTEROCOCCUS FAECALIS,2000026162,mimiciv_micro_organism,Observation,Organism,,80172,1970-01-01,2099-12-31,,4302157,Maps to,Mapped from,1970-01-01,2099-12-31,
VEILLONELLA SPECIES,2000026163,mimiciv_micro_organism,Observation,Organism,,80173,1970-01-01,2099-12-31,,4107221,Maps to,Mapped from,1970-01-01,2099-12-31,
CURVULARIA SP.,2000026164,mimiciv_micro_organism,Observation,Organism,,80174,1970-01-01,2099-12-31,,4181422,Maps to,Mapped from,1970-01-01,2099-12-31,
VIRUS,2000026165,mimiciv_micro_organism,Observation,Organism,,80175,1970-01-01,2099-12-31,,4177956,Maps to,Mapped from,1970-01-01,2099-12-31,
VARICELLA-ZOSTER VIRUS,2000026166,mimiciv_micro_organism,Observation,Organism,,80176,1970-01-01,2099-12-31,,4025840,Maps to,Mapped from,1970-01-01,2099-12-31,
RESPIRATORY SYNCYTIAL VIRUS (RSV),2000026167,mimiciv_micro_organism,Observation,Organism,,80177,1970-01-01,2099-12-31,,4274000,Maps to,Mapped from,1970-01-01,2099-12-31,
INFLUENZA A VIRUS,2000026168,mimiciv_micro_organism,Observation,Organism,,80178,1970-01-01,2099-12-31,,4236145,Maps to,Mapped from,1970-01-01,2099-12-31,
INFLUENZA B VIRUS,2000026169,mimiciv_micro_organism,Observation,Organism,,80179,1970-01-01,2099-12-31,,4231384,Maps to,Mapped from,1970-01-01,2099-12-31,
PARAINFLUENZA VIRUS TYPE 1,2000026170,mimiciv_micro_organism,Observation,Organism,,80180,1970-01-01,2099-12-31,,4253151,Maps to,Mapped from,1970-01-01,2099-12-31,
PARAINFLUENZA VIRUS TYPE 3,2000026171,mimiciv_micro_organism,Observation,Organism,,80181,1970-01-01,2099-12-31,,4231389,Maps to,Mapped from,1970-01-01,2099-12-31,
OCHROBACTRUM ANTHROPI,2000026172,mimiciv_micro_organism,Observation,Organism,,80182,1970-01-01,2099-12-31,,4023746,Maps to,Mapped from,1970-01-01,2099-12-31,
ENTEROCOCCUS GALLINARUM,2000026173,mimiciv_micro_organism,Observation,Organism,,80184,1970-01-01,2099-12-31,,4180694,Maps to,Mapped from,1970-01-01,2099-12-31,
CAMPYLOBACTER JEJUNI,2000026174,mimiciv_micro_organism,Observation,Organism,,80185,1970-01-01,2099-12-31,,4282778,Maps to,Mapped from,1970-01-01,2099-12-31,
PEDIOCOCCUS SPECIES,2000026175,mimiciv_micro_organism,Observation,Organism,,80189,1970-01-01,2099-12-31,,4348312,Maps to,Mapped from,1970-01-01,2099-12-31,
SYNCEPHALASTRUM SPECIES,2000026176,mimiciv_micro_organism,Observation,Organism,,80190,1970-01-01,2099-12-31,,4269076,Maps to,Mapped from,1970-01-01,2099-12-31,
"HAEMOPHILUS INFLUENZAE, BETA-LACTAMASE POSITIVE",2000026177,mimiciv_micro_organism,Observation,Organism,,80191,1970-01-01,2099-12-31,,4195939,Maps to,Mapped from,1970-01-01,2099-12-31,
"HAEMOPHILUS INFLUENZAE, BETA-LACTAMASE NEGATIVE",2000026178,mimiciv_micro_organism,Observation,Organism,,80192,1970-01-01,2099-12-31,,4195939,Maps to,Mapped from,1970-01-01,2099-12-31,
CORYNEBACTERIUM UREALYTICUM SP. NOV.,2000026179,mimiciv_micro_organism,Observation,Organism,,80193,1970-01-01,2099-12-31,,4012163,Maps to,Mapped from,1970-01-01,2099-12-31,
ACINETOBACTER BAUMANNII,2000026180,mimiciv_micro_organism,Observation,Organism,,80194,1970-01-01,2099-12-31,,4235587,Maps to,Mapped from,1970-01-01,2099-12-31,
AEROMONAS SPECIES,2000026181,mimiciv_micro_organism,Observation,Organism,,80195,1970-01-01,2099-12-31,,4229267,Maps to,Mapped from,1970-01-01,2099-12-31,
SALMONELLA SPECIES,2000026182,mimiciv_micro_organism,Observation,Organism,,80196,1970-01-01,2099-12-31,,4099188,Maps to,Mapped from,1970-01-01,2099-12-31,
CITROBACTER YOUNGAE,2000026183,mimiciv_micro_organism,Observation,Organism,,80197,1970-01-01,2099-12-31,,4017113,Maps to,Mapped from,1970-01-01,2099-12-31,
HAEMOPHILUS INFLUENZAE,2000026184,mimiciv_micro_organism,Observation,Organism,,80198,1970-01-01,2099-12-31,,4195939,Maps to,Mapped from,1970-01-01,2099-12-31,
MALASSEZIA FURFUR,2000026185,mimiciv_micro_organism,Observation,Organism,,80199,1970-01-01,2099-12-31,,4106082,Maps to,Mapped from,1970-01-01,2099-12-31,
CHAETOMIUM SPECIES,2000026186,mimiciv_micro_organism,Observation,Organism,,80200,1970-01-01,2099-12-31,,4009137,Maps to,Mapped from,1970-01-01,2099-12-31,
CITROBACTER KOSERI,2000026187,mimiciv_micro_organism,Observation,Organism,,80201,1970-01-01,2099-12-31,,4016448,Maps to,Mapped from,1970-01-01,2099-12-31,
BORDETELLA SPECIES,2000026188,mimiciv_micro_organism,Observation,Organism,,80203,1970-01-01,2099-12-31,,4188054,Maps to,Mapped from,1970-01-01,2099-12-31,
ENTEROCOCCUS CASSELIFLAVUS,2000026189,mimiciv_micro_organism,Observation,Organism,,80204,1970-01-01,2099-12-31,,4149104,Maps to,Mapped from,1970-01-01,2099-12-31,
BACTEROIDES UREOLYTICUS GROUP,2000026190,mimiciv_micro_organism,Observation,Organism,,80205,1970-01-01,2099-12-31,,42872611,Maps to,Mapped from,1970-01-01,2099-12-31,
RHINOVIRUS,2000026191,mimiciv_micro_organism,Observation,Organism,,80206,1970-01-01,2099-12-31,,4085000,Maps to,Mapped from,1970-01-01,2099-12-31,
STREPTOCOCCUS SPECIES,2000026192,mimiciv_micro_organism,Observation,Organism,,80207,1970-01-01,2099-12-31,,4240344,Maps to,Mapped from,1970-01-01,2099-12-31,
BURKHOLDERIA SPECIES,2000026193,mimiciv_micro_organism,Observation,Organism,,80208,1970-01-01,2099-12-31,,4034635,Maps to,Mapped from,1970-01-01,2099-12-31,
CAPNOCYTOPHAGA SPECIES,2000026194,mimiciv_micro_organism,Observation,Organism,,80210,1970-01-01,2099-12-31,,4329152,Maps to,Mapped from,1970-01-01,2099-12-31,
STACHYBOTRYS SPP.,2000026195,mimiciv_micro_organism,Observation,Organism,,80211,1970-01-01,2099-12-31,,4265339,Maps to,Mapped from,1970-01-01,2099-12-31,
PORPHYROMONAS SPECIES,2000026196,mimiciv_micro_organism,Observation,Organism,,80212,1970-01-01,2099-12-31,,4013782,Maps to,Mapped from,1970-01-01,2099-12-31,
"BETA STREPTOCOCCI, NOT GROUP A",2000026197,mimiciv_micro_organism,Observation,Organism,,80213,1970-01-01,2099-12-31,,37018741,Maps to,Mapped from,1970-01-01,2099-12-31,
PREVOTELLA (BACTEROIDES) BUCCAE,2000026198,mimiciv_micro_organism,Observation,Organism,,80214,1970-01-01,2099-12-31,,4015251,Maps to,Mapped from,1970-01-01,2099-12-31,
ASPERGILLUS NIDULANS,2000026199,mimiciv_micro_organism,Observation,Organism,,80215,1970-01-01,2099-12-31,,4243975,Maps to,Mapped from,1970-01-01,2099-12-31,
ACINETOBACTER SP.,2000026200,mimiciv_micro_organism,Observation,Organism,,80216,1970-01-01,2099-12-31,,4300777,Maps to,Mapped from,1970-01-01,2099-12-31,
ENTAMOEBA HISTOLYTICA/DISPAR,2000026201,mimiciv_micro_organism,Observation,Organism,,80217,1970-01-01,2099-12-31,,4181655,Maps to,Mapped from,1970-01-01,2099-12-31,
ENTEROBACTERIACEAE,2000026202,mimiciv_micro_organism,Observation,Organism,,80218,1970-01-01,2099-12-31,,4023812,Maps to,Mapped from,1970-01-01,2099-12-31,
AFB GROWN IN CULTURE; ADDITIONAL INFORMATION TO FOLLOW,2000026203,mimiciv_micro_organism,Observation,Organism,,80220,1970-01-01,2099-12-31,,4348172,Maps to,Mapped from,1970-01-01,2099-12-31,
CORYNEBCATERIUM AMYCOLATUM,2000026204,mimiciv_micro_organism,Observation,Organism,,80221,1970-01-01,2099-12-31,,4015383,Maps to,Mapped from,1970-01-01,2099-12-31,
PROBABLE ENTEROCOCCUS,2000026205,mimiciv_micro_organism,Observation,Organism,,80223,1970-01-01,2099-12-31,,4101235,Maps to,Mapped from,1970-01-01,2099-12-31,
BETA STREPTOCOCCUS NOT GROUP A OR B,2000026206,mimiciv_micro_organism,Observation,Organism,,80224,1970-01-01,2099-12-31,,4231987,Maps to,Mapped from,1970-01-01,2099-12-31,
"NON-FERMENTER, NOT PSEUDOMONAS AERUGINOSA",2000026207,mimiciv_micro_organism,Observation,Organism,,80225,1970-01-01,2099-12-31,,4352633,Maps to,Mapped from,1970-01-01,2099-12-31,
PROBABLE LACTOBACILLUS SPECIES,2000026208,mimiciv_micro_organism,Observation,Organism,,80226,1970-01-01,2099-12-31,,4185121,Maps to,Mapped from,1970-01-01,2099-12-31,
PROBABLE GARDNERELLA VAGINALIS,2000026209,mimiciv_micro_organism,Observation,Organism,,80227,1970-01-01,2099-12-31,,4274639,Maps to,Mapped from,1970-01-01,2099-12-31,
CANDIDA GLABRATA,2000026210,mimiciv_micro_organism,Observation,Organism,,80228,1970-01-01,2099-12-31,,40481156,Maps to,Mapped from,1970-01-01,2099-12-31,
PRESUMPTIVE STREPTOCOCCUS BOVIS,2000026211,mimiciv_micro_organism,Observation,Organism,,80229,1970-01-01,2099-12-31,,4214081,Maps to,Mapped from,1970-01-01,2099-12-31,
POSITIVE FOR INFLUENZA A VIRAL ANTIGEN,2000026212,mimiciv_micro_organism,Observation,Organism,,80230,1970-01-01,2099-12-31,,4025797,Maps to,Mapped from,1970-01-01,2099-12-31,
POSITIVE FOR RSV VIRAL ANTIGEN,2000026213,mimiciv_micro_organism,Observation,Organism,,80231,1970-01-01,2099-12-31,,4201161,Maps to,Mapped from,1970-01-01,2099-12-31,
PRESUMPTIVE VEILLONELLA SPECIES,2000026214,mimiciv_micro_organism,Observation,Organism,,80232,1970-01-01,2099-12-31,,4107221,Maps to,Mapped from,1970-01-01,2099-12-31,
PRESUMPTIVE PEPTOSTREPTOCOCCUS SPECIES,2000026215,mimiciv_micro_organism,Observation,Organism,,80233,1970-01-01,2099-12-31,,4348178,Maps to,Mapped from,1970-01-01,2099-12-31,
PRESUMPTIVE PROPIONIBACTERIUM ACNES,2000026216,mimiciv_micro_organism,Observation,Organism,,80234,1970-01-01,2099-12-31,,4214681,Maps to,Mapped from,1970-01-01,2099-12-31,
STREPTOCOCCUS ANGINOSUS (MILLERI) GROUP,2000026217,mimiciv_micro_organism,Observation,Organism,,80235,1970-01-01,2099-12-31,,4185892,Maps to,Mapped from,1970-01-01,2099-12-31,
PRESUMPTIVE CLOSTRIDIUM PERFRINGENS,2000026218,mimiciv_micro_organism,Observation,Organism,,80236,1970-01-01,2099-12-31,,4307974,Maps to,Mapped from,1970-01-01,2099-12-31,
PRESUMPTIVE CLOSTRIDIUM SEPTICUM,2000026219,mimiciv_micro_organism,Observation,Organism,,80237,1970-01-01,2099-12-31,,4141421,Maps to,Mapped from,1970-01-01,2099-12-31,
CLOSTRIDIUM SPECIES NOT C. PERFRINGENS OR C. SEPTICUM,2000026220,mimiciv_micro_organism,Observation,Organism,,80238,1970-01-01,2099-12-31,,37396163,Maps to,Mapped from,1970-01-01,2099-12-31,
"ASPERGILLUS SP. NOT FUMIGATUS, FLAVUS OR NIGER",2000026221,mimiciv_micro_organism,Observation,Organism,,80239,1970-01-01,2099-12-31,,4186115,Maps to,Mapped from,1970-01-01,2099-12-31,
PRESUMPTIVE FUSOBACTERIUM MORTIFERUM/VARIUM GROUP,2000026222,mimiciv_micro_organism,Observation,Organism,,80240,1970-01-01,2099-12-31,,4143777,Maps to,Mapped from,1970-01-01,2099-12-31,
PROBABLE MICROCOCCUS SPECIES,2000026223,mimiciv_micro_organism,Observation,Organism,,80241,1970-01-01,2099-12-31,,4199767,Maps to,Mapped from,1970-01-01,2099-12-31,
RESEMBLING MICROCOCCUS/STOMATOCOCCUS SPECIES,2000026224,mimiciv_micro_organism,Observation,Organism,,80242,1970-01-01,2099-12-31,,4211809,Maps to,Mapped from,1970-01-01,2099-12-31,
PORPHYROMONAS SPECIES,2000026225,mimiciv_micro_organism,Observation,Organism,,80243,1970-01-01,2099-12-31,,4013782,Maps to,Mapped from,1970-01-01,2099-12-31,
PREVOTELLA SPECIES,2000026226,mimiciv_micro_organism,Observation,Organism,,80244,1970-01-01,2099-12-31,,4015682,Maps to,Mapped from,1970-01-01,2099-12-31,
FUSOBACTERIUM SPECIES,2000026227,mimiciv_micro_organism,Observation,Organism,,80245,1970-01-01,2099-12-31,,4143777,Maps to,Mapped from,1970-01-01,2099-12-31,
PRESUMPTIVE MORAXELLA CATARRHALIS,2000026228,mimiciv_micro_organism,Observation,Organism,,80246,1970-01-01,2099-12-31,,4087087,Maps to,Mapped from,1970-01-01,2099-12-31,
CITROBACTER FREUNDII COMPLEX,2000026229,mimiciv_micro_organism,Observation,Organism,,80248,1970-01-01,2099-12-31,,4269070,Maps to,Mapped from,1970-01-01,2099-12-31,
FEW BLASTOCYSTIS HOMINIS,2000026230,mimiciv_micro_organism,Observation,Organism,,80249,1970-01-01,2099-12-31,,4103712,Maps to,Mapped from,1970-01-01,2099-12-31,
MODERATE BLASTOCYSTIS HOMINIS,2000026231,mimiciv_micro_organism,Observation,Organism,,80250,1970-01-01,2099-12-31,,4103712,Maps to,Mapped from,1970-01-01,2099-12-31,
MANY BLASTOCYSTIS HOMINIS,2000026232,mimiciv_micro_organism,Observation,Organism,,80251,1970-01-01,2099-12-31,,4103712,Maps to,Mapped from,1970-01-01,2099-12-31,
ALCALIGENES XYLOSOXIDANS,2000026233,mimiciv_micro_organism,Observation,Organism,,80252,1970-01-01,2099-12-31,,4189931,Maps to,Mapped from,1970-01-01,2099-12-31,
"YEAST, PRESUMPTIVELY NOT C. ALBICANS",2000026234,mimiciv_micro_organism,Observation,Organism,,80253,1970-01-01,2099-12-31,,4265186,Maps to,Mapped from,1970-01-01,2099-12-31,
"CANDIDA ALBICANS, PRESUMPTIVE IDENTIFICATION",2000026235,mimiciv_micro_organism,Observation,Organism,,80254,1970-01-01,2099-12-31,,4200556,Maps to,Mapped from,1970-01-01,2099-12-31,
"STAPHYLOCOCCUS SAPROPHYTICUS, PRESUMPTIVE IDENTIFICATION",2000026236,mimiciv_micro_organism,Observation,Organism,,80255,1970-01-01,2099-12-31,,4055349,Maps to,Mapped from,1970-01-01,2099-12-31,
HAEMOPHILUS SPECIES NOT INFLUENZAE,2000026237,mimiciv_micro_organism,Observation,Organism,,80256,1970-01-01,2099-12-31,,37017615,Maps to,Mapped from,1970-01-01,2099-12-31,
POSITIVE FOR INFLUENZA B VIRAL ANTIGEN,2000026238,mimiciv_micro_organism,Observation,Organism,,80257,1970-01-01,2099-12-31,,4044621,Maps to,Mapped from,1970-01-01,2099-12-31,
MICROSPORIDIUM SPECIES SEEN,2000026239,mimiciv_micro_organism,Observation,Organism,,80258,1970-01-01,2099-12-31,,4086237,Maps to,Mapped from,1970-01-01,2099-12-31,
POSITIVE FOR M. TUBERCULOSIS BY MTD,2000026240,mimiciv_micro_organism,Observation,Organism,,80259,1970-01-01,2099-12-31,,4035081,Maps to,Mapped from,1970-01-01,2099-12-31,
POSITIVE FOR PNEUMOCYSTIS CARINII,2000026241,mimiciv_micro_organism,Observation,Organism,,80260,1970-01-01,2099-12-31,,4213102,Maps to,Mapped from,1970-01-01,2099-12-31,
POSITIVE FOR UREAPLASMA UREALYTICUM,2000026242,mimiciv_micro_organism,Observation,Organism,,80261,1970-01-01,2099-12-31,,4003364,Maps to,Mapped from,1970-01-01,2099-12-31,
"STAPHYLOCOCCUS, COAGULASE NEGATIVE, PRESUMPTIVELY NOT S. SAPROPHYTICUS",2000026243,mimiciv_micro_organism,Observation,Organism,,80262,1970-01-01,2099-12-31,,4020318,Maps to,Mapped from,1970-01-01,2099-12-31,
ORGANISM,2000026244,mimiciv_micro_organism,Observation,Organism,,80263,1970-01-01,2099-12-31,,4259632,Maps to,Mapped from,1970-01-01,2099-12-31,
ACTINOMYCETE,2000026245,mimiciv_micro_organism,Observation,Organism,,80264,1970-01-01,2099-12-31,,4199645,Maps to,Mapped from,1970-01-01,2099-12-31,
PANTOEA (ENTEROBACTER) AGGLOMERANS,2000026246,mimiciv_micro_organism,Observation,Organism,,80266,1970-01-01,2099-12-31,,4018788,Maps to,Mapped from,1970-01-01,2099-12-31,
CRYPTOSPORIDIUM PARVUM OOCYSTS SEEN,2000026247,mimiciv_micro_organism,Observation,Organism,,80267,1970-01-01,2099-12-31,,4197797,Maps to,Mapped from,1970-01-01,2099-12-31,
PITHOMYCES SP.,2000026248,mimiciv_micro_organism,Observation,Organism,,80268,1970-01-01,2099-12-31,,4133833,Maps to,Mapped from,1970-01-01,2099-12-31,
CANDIDA DUBLINIENSIS,2000026249,mimiciv_micro_organism,Observation,Organism,,80270,1970-01-01,2099-12-31,,4018997,Maps to,Mapped from,1970-01-01,2099-12-31,
STREPTOCOCCUS ORALIS,2000026250,mimiciv_micro_organism,Observation,Organism,,80271,1970-01-01,2099-12-31,,4057957,Maps to,Mapped from,1970-01-01,2099-12-31,
STREPTOCOCCUS VESTIBULARIS,2000026251,mimiciv_micro_organism,Observation,Organism,,80272,1970-01-01,2099-12-31,,4015550,Maps to,Mapped from,1970-01-01,2099-12-31,
"MORAXELLA CATARRHALIS, PRESUMPTIVE IDENTIFICATION",2000026252,mimiciv_micro_organism,Observation,Organism,,80273,1970-01-01,2099-12-31,,4087087,Maps to,Mapped from,1970-01-01,2099-12-31,
NO GROWTH,2000026253,mimiciv_micro_organism,Observation,Organism,,80274,1970-01-01,2099-12-31,,4139623,Maps to,Mapped from,1970-01-01,2099-12-31,
TRICHOSPORON ASAHII,2000026254,mimiciv_micro_organism,Observation,Organism,,80275,1970-01-01,2099-12-31,,4352756,Maps to,Mapped from,1970-01-01,2099-12-31,
RALSTONIA PICKETTII,2000026255,mimiciv_micro_organism,Observation,Organism,,80276,1970-01-01,2099-12-31,,4015665,Maps to,Mapped from,1970-01-01,2099-12-31,
CDC GROUP IIB,2000026256,mimiciv_micro_organism,Observation,Organism,,80277,1970-01-01,2099-12-31,,4012024,Maps to,Mapped from,1970-01-01,2099-12-31,
DEMATIACEOUS MOLD,2000026257,mimiciv_micro_organism,Observation,Organism,,80278,1970-01-01,2099-12-31,,438365,Maps to,Mapped from,1970-01-01,2099-12-31,
STREPTOCOCCUS MILLERI GROUP,2000026258,mimiciv_micro_organism,Observation,Organism,,80279,1970-01-01,2099-12-31,,4217696,Maps to,Mapped from,1970-01-01,2099-12-31,
VIRIDANS STREPTOCOCCI,2000026259,mimiciv_micro_organism,Observation,Organism,,80280,1970-01-01,2099-12-31,,4136500,Maps to,Mapped from,1970-01-01,2099-12-31,
BACILLUS SPECIES; NOT ANTHRACIS,2000026260,mimiciv_micro_organism,Observation,Organism,,80281,1970-01-01,2099-12-31,,4186019,Maps to,Mapped from,1970-01-01,2099-12-31,
FONSECAEA PEDROSOI,2000026261,mimiciv_micro_organism,Observation,Organism,,80282,1970-01-01,2099-12-31,,4239825,Maps to,Mapped from,1970-01-01,2099-12-31,
ZYGOMYCETES,2000026262,mimiciv_micro_organism,Observation,Organism,,80283,1970-01-01,2099-12-31,,4048996,Maps to,Mapped from,1970-01-01,2099-12-31,
ACHROMOBACTER (ALCALIGENES) XYLOSOXIDANS SS DENTRIFICANS,2000026263,mimiciv_micro_organism,Observation,Organism,,80284,1970-01-01,2099-12-31,,4189931,Maps to,Mapped from,1970-01-01,2099-12-31,
CANDIDA KEFYR,2000026264,mimiciv_micro_organism,Observation,Organism,,80285,1970-01-01,2099-12-31,,40486950,Maps to,Mapped from,1970-01-01,2099-12-31,
GORDONIA SPECIES,2000026265,mimiciv_micro_organism,Observation,Organism,,80286,1970-01-01,2099-12-31,,4018414,Maps to,Mapped from,1970-01-01,2099-12-31,
GEOTRICHUM CAPITATUM,2000026266,mimiciv_micro_organism,Observation,Organism,,80287,1970-01-01,2099-12-31,,4238539,Maps to,Mapped from,1970-01-01,2099-12-31,
CANDIDA KRUSEI / CANDIDA INCONSPICUA,2000026267,mimiciv_micro_organism,Observation,Organism,,80288,1970-01-01,2099-12-31,,37396442,Maps to,Mapped from,1970-01-01,2099-12-31,
MORAXELLA CATARRHALIS,2000026268,mimiciv_micro_organism,Observation,Organism,,80289,1970-01-01,2099-12-31,,4087087,Maps to,Mapped from,1970-01-01,2099-12-31,
SHEWANELLA SPECIES,2000026269,mimiciv_micro_organism,Observation,Organism,,80290,1970-01-01,2099-12-31,,4016009,Maps to,Mapped from,1970-01-01,2099-12-31,
"NEISSERIA SPECIES, NOT GONORRHOEAE",2000026270,mimiciv_micro_organism,Observation,Organism,,80292,1970-01-01,2099-12-31,,4212324,Maps to,Mapped from,1970-01-01,2099-12-31,
POSITIVE FOR METHICILLIN RESISTANT STAPH AUREUS,2000026271,mimiciv_micro_organism,Observation,Organism,,80293,1970-01-01,2099-12-31,,4019195,Maps to,Mapped from,1970-01-01,2099-12-31,
BURKHOLDERIA CEPACIA GROUP,2000026272,mimiciv_micro_organism,Observation,Organism,,80294,1970-01-01,2099-12-31,,4034635,Maps to,Mapped from,1970-01-01,2099-12-31,
PRESUMPTIVE GARDNERELLA VAGINALIS,2000026273,mimiciv_micro_organism,Observation,Organism,,80295,1970-01-01,2099-12-31,,4274639,Maps to,Mapped from,1970-01-01,2099-12-31,
ENTEROCOCCUS MUNDTII,2000026274,mimiciv_micro_organism,Observation,Organism,,80296,1970-01-01,2099-12-31,,4243787,Maps to,Mapped from,1970-01-01,2099-12-31,
ASPERGILLUS USTUS,2000026275,mimiciv_micro_organism,Observation,Organism,,80297,1970-01-01,2099-12-31,,4047474,Maps to,Mapped from,1970-01-01,2099-12-31,
GEMELLA SPECIES,2000026276,mimiciv_micro_organism,Observation,Organism,,80298,1970-01-01,2099-12-31,,4021869,Maps to,Mapped from,1970-01-01,2099-12-31,
MYCOPLASMA HOMINIS,2000026277,mimiciv_micro_organism,Observation,Organism,,80299,1970-01-01,2099-12-31,,4043365,Maps to,Mapped from,1970-01-01,2099-12-31,
POSITIVE FOR PNEUMOCYSTIS JIROVECII (CARINII),2000026278,mimiciv_micro_organism,Observation,Organism,,80300,1970-01-01,2099-12-31,,4213102,Maps to,Mapped from,1970-01-01,2099-12-31,
CHRYSEOBACTERIUM MENINGOSEPTICUM,2000026279,mimiciv_micro_organism,Observation,Organism,,80301,1970-01-01,2099-12-31,,4138034,Maps to,Mapped from,1970-01-01,2099-12-31,
PANTOEA SPECIES,2000026280,mimiciv_micro_organism,Observation,Organism,,80302,1970-01-01,2099-12-31,,4018786,Maps to,Mapped from,1970-01-01,2099-12-31,
ABIOTROPHIA/GRANULICATELLA SPECIES,2000026281,mimiciv_micro_organism,Observation,Organism,,80303,1970-01-01,2099-12-31,,46274109,Maps to,Mapped from,1970-01-01,2099-12-31,
ACINETOBACTER BAUMANNII COMPLEX,2000026282,mimiciv_micro_organism,Observation,Organism,,80304,1970-01-01,2099-12-31,,4034422,Maps to,Mapped from,1970-01-01,2099-12-31,
PSEUDOMONAS LUTEOLA,2000026283,mimiciv_micro_organism,Observation,Organism,,80305,1970-01-01,2099-12-31,,4144384,Maps to,Mapped from,1970-01-01,2099-12-31,
MICROCOCCUS/STOMATOCOCCUS SPECIES,2000026284,mimiciv_micro_organism,Observation,Organism,,80306,1970-01-01,2099-12-31,,4211809,Maps to,Mapped from,1970-01-01,2099-12-31,
LEPTOTRICHIA TREVISANII,2000026285,mimiciv_micro_organism,Observation,Organism,,80307,1970-01-01,2099-12-31,,4160833,Maps to,Mapped from,1970-01-01,2099-12-31,
POSITIVE FOR CYTOMEGALOVIRUS,2000026286,mimiciv_micro_organism,Observation,Organism,,80308,1970-01-01,2099-12-31,,4234496,Maps to,Mapped from,1970-01-01,2099-12-31,
POSITIVE FOR VARICELLA ZOSTER,2000026287,mimiciv_micro_organism,Observation,Organism,,80309,1970-01-01,2099-12-31,,4025840,Maps to,Mapped from,1970-01-01,2099-12-31,
POSITIVE FOR HERPES SIMPLEX TYPE 1 (HSV1),2000026288,mimiciv_micro_organism,Observation,Organism,,80310,1970-01-01,2099-12-31,,4035979,Maps to,Mapped from,1970-01-01,2099-12-31,
POSITIVE FOR HERPES SIMPLEX TYPE 2 (HSV2),2000026289,mimiciv_micro_organism,Observation,Organism,,80311,1970-01-01,2099-12-31,,4030223,Maps to,Mapped from,1970-01-01,2099-12-31,
PSEUDOMONAS PUTIDA/FLUORESCENS,2000026290,mimiciv_micro_organism,Observation,Organism,,80312,1970-01-01,2099-12-31,,45766139,Maps to,Mapped from,1970-01-01,2099-12-31,
SALMONELLA SPECIES,2000026291,mimiciv_micro_organism,Observation,Organism,,90282,1970-01-01,2099-12-31,,4099188,Maps to,Mapped from,1970-01-01,2099-12-31,
SPHINGOMONAS PAUCIMOBILIS,2000026292,mimiciv_micro_organism,Observation,Organism,,90292,1970-01-01,2099-12-31,,4352637,Maps to,Mapped from,1970-01-01,2099-12-31,
ALCALIGENES SPECIES,2000026293,mimiciv_micro_organism,Observation,Organism,,90293,1970-01-01,2099-12-31,,4288470,Maps to,Mapped from,1970-01-01,2099-12-31,
PLESIOMONAS SHIGELLOIDES,2000026294,mimiciv_micro_organism,Observation,Organism,,90294,1970-01-01,2099-12-31,,4296403,Maps to,Mapped from,1970-01-01,2099-12-31,
PASTEURELLA SPECIES,2000026295,mimiciv_micro_organism,Observation,Organism,,90298,1970-01-01,2099-12-31,,4227127,Maps to,Mapped from,1970-01-01,2099-12-31,
