"concept_name","source_concept_id","source_vocabulary_id","source_domain_id","source_concept_class_id","standard_concept","concept_code","valid_start_date","valid_end_date","invalid_reason","target_concept_id","relationship_id","reverese_relationship_id","relationship_valid_start_date","relationship_end_date","invalid_reason_cr"
"Progesterone 100 MG Oral Capsule [Prometrium]",2000010282,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Prometrium 100 mg Cap","1970-01-01","2099-12-31",,19068730,"Maps to","Mapped from","1970-01-01","2099-12-31",
"loteprednol etabonate 2 MG/ML [Alrex]",2000010283,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Alrex 0.2%","1970-01-01","2099-12-31",,19053652,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Lactobacillus acidophilus",2000010284,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Lactobacillus Acidophilus 175 mg","1970-01-01","2099-12-31",,987153,"Maps to","Mapped from","1970-01-01","2099-12-31",
"nepafenac 1 MG/ML [Nevanac]",2000010285,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Nepafenac 0.1%","1970-01-01","2099-12-31",,19122721,"Maps to","Mapped from","1970-01-01","2099-12-31",
"formoterol fumarate 0.012 MG Inhalant Powder [Foradil]",2000010286,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Foradil Aerolizer 12 mcg inhalation Caps","1970-01-01","2099-12-31",,42708524,"Maps to","Mapped from","1970-01-01","2099-12-31",
"levothyroxine Oral Tablet [Unithroid]",2000010287,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Unithroid 112 mcg Tab","1970-01-01","2099-12-31",,40087480,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Hydromorphone",2000010288,"mimiciv_drug_ndc","Drug","Prescription Drug",,"HYDROmorphone (Dilaudid) 20 mg/ mL","1970-01-01","2099-12-31",,1126658,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Triamcinolone Metered Dose Nasal Spray [Nasacort]",2000010289,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Nasacort 0","1970-01-01","2099-12-31",,36250148,"Maps to","Mapped from","1970-01-01","2099-12-31",
"nepafenac 1 MG/ML Ophthalmic Suspension",2000010290,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Nepafenac 0.1 % Eye Drops, Susp","1970-01-01","2099-12-31",,19121303,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Buprenorphine 12 MG",2000010291,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Buprenorphine HCl 12 mg ","1970-01-01","2099-12-31",,42898498,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Fenofibrate 160 MG [Tricor]",2000010292,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Tricor 160 MG","1970-01-01","2099-12-31",,19083457,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Prednisone Oral Capsule",2000010293,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Prednisone ORAL CONCENTRATE","1970-01-01","2099-12-31",,40143531,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Vancomycin",2000010294,"mimiciv_drug_ndc","Drug","Prescription Drug",,"vancoMYCIN for nasal inhalation 200 mg / 2 mL","1970-01-01","2099-12-31",,1707687,"Maps to","Mapped from","1970-01-01","2099-12-31",
"rimexolone 10 MG/ML [Vexol]",2000010295,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Vexol 1%","1970-01-01","2099-12-31",,19118409,"Maps to","Mapped from","1970-01-01","2099-12-31",
"travoprost 0.04 MG/ML",2000010296,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Travoprost 0.004%","1970-01-01","2099-12-31",,904524,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Dutasteride 0.5 MG [Avodart]",2000010297,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Avodart *NF* 0.5mg","1970-01-01","2099-12-31",,19031909,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Carbidopa 25 MG / entacapone 200 MG / Levodopa 100 MG Oral Tablet [Stalevo]",2000010298,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Stalevo 100 25 mg-100 mg-200 mg Tab","1970-01-01","2099-12-31",,19102817,"Maps to","Mapped from","1970-01-01","2099-12-31",
"nebivolol 10 MG [Bystolic]",2000010299,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Bystolic 10mg","1970-01-01","2099-12-31",,19021526,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Ketotifen 0.25 MG/ML [Zaditor]",2000010300,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Zaditor (Ketotifen fumarate) 0.025%","1970-01-01","2099-12-31",,19100323,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Water",2000010301,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Water WATER","1970-01-01","2099-12-31",,19010309,"Maps to","Mapped from","1970-01-01","2099-12-31",
"trandolapril",2000010302,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Trandolapril ","1970-01-01","2099-12-31",,1342439,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Azelastine hydrochloride 0.206 MG/ACTUAT Metered Dose Nasal Spray [Astepro]",2000010303,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Astepro 0.15 % (205.5 mcg) Nasal Spray","1970-01-01","2099-12-31",,36250116,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Prednisone Oral Solution [Prednisone Intensol]",2000010304,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Prednisone Prednisone Oral Concentrate","1970-01-01","2099-12-31",,40127030,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Hydromorphone",2000010305,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Hydromorphone P.F. 1000mcg/1mL Amp","1970-01-01","2099-12-31",,1126658,"Maps to","Mapped from","1970-01-01","2099-12-31",
"ertapenem",2000010306,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Ertapenem 500 mg","1970-01-01","2099-12-31",,1717963,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT [Advair]",2000010307,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Advair Diskus 100/50MCG","1970-01-01","2099-12-31",,40171027,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Clonazepam 0.5 MG Oral Tablet [Klonopin]",2000010308,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Klonopin 0.5 mg Tab","1970-01-01","2099-12-31",,19031562,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Morphine",2000010309,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Morphine Sulfate Given in OR","1970-01-01","2099-12-31",,1110410,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Estazolam 2 MG [ProSom]",2000010310,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Prosom  2 mg","1970-01-01","2099-12-31",,19118079,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Cisatracurium 10 MG/ML",2000010311,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Cisatracurium Besylate 200mg/20ml Vial","1970-01-01","2099-12-31",,19015729,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Oxandrolone 10 MG",2000010312,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Oxandrolone (Oxandrin) 10mg","1970-01-01","2099-12-31",,1524815,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Vancomycin",2000010313,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Vancomycin ophthalmic 50mg/ml bottle","1970-01-01","2099-12-31",,1707687,"Maps to","Mapped from","1970-01-01","2099-12-31",
"mesalamine",2000010314,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Mesalamine Desensitization 25 mg / 25 mL","1970-01-01","2099-12-31",,968426,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Mannitol",2000010315,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Mannitol 500ML PREMIX","1970-01-01","2099-12-31",,994058,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Sucralfate 100 MG/ML [Carafate]",2000010316,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Carafate 100mg/ml","1970-01-01","2099-12-31",,19089067,"Maps to","Mapped from","1970-01-01","2099-12-31",
"heparin",2000010317,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Heparin Sodium 25,000 unit Premix Bag","1970-01-01","2099-12-31",,1367571,"Maps to","Mapped from","1970-01-01","2099-12-31",
"sevelamer Powder for Oral Suspension [Renvela]",2000010318,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Sevelamer carbonate (Renvela) Renvela powder for suspension","1970-01-01","2099-12-31",,1718125,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Potassium Chloride",2000010319,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Potassium Chloride ","1970-01-01","2099-12-31",,19049105,"Maps to","Mapped from","1970-01-01","2099-12-31",
"mesalamine",2000010320,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Mesalamine Desensitization 0.05 mg / 10 mL ","1970-01-01","2099-12-31",,968426,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Esomeprazole 20 MG [Nexium]",2000010321,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Nexium 20 mg Cap","1970-01-01","2099-12-31",,19005695,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Roflumilast 0.5 MG",2000010322,"mimiciv_drug_ndc","Drug","Prescription Drug",,"roflumilast 500mcg","1970-01-01","2099-12-31",,40236898,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Amiodarone",2000010323,"mimiciv_drug_ndc","Drug","Prescription Drug",,"AMIODARONE ","1970-01-01","2099-12-31",,1309944,"Maps to","Mapped from","1970-01-01","2099-12-31",
"rasagiline 1 MG Oral Tablet [Azilect]",2000010324,"mimiciv_drug_ndc","Drug","Prescription Drug",,"AZILECT 1mg tablet","1970-01-01","2099-12-31",,715735,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Metformin hydrochloride 1000 MG / sitagliptin 50 MG Oral Tablet [Janumet]",2000010325,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Janumet 50 mg-1,000 mg Tab","1970-01-01","2099-12-31",,40164892,"Maps to","Mapped from","1970-01-01","2099-12-31",
"miglitol 25 MG Oral Tablet",2000010326,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Miglitol 25 mg Tab","1970-01-01","2099-12-31",,19029029,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Esomeprazole 40 MG [Nexium]",2000010327,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Nexium 40mg","1970-01-01","2099-12-31",,19005696,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Methylphenidate Hydrochloride 18 MG [Concerta]",2000010328,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Concerta  18mg","1970-01-01","2099-12-31",,40236428,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Calcium Carbonate 1250 MG / Cholecalciferol 400 UNT Chewable Tablet [Os-Cal 500 with D]",2000010329,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Os-Cal 500 + D 500 mg (1,250 mg)-600 unit Chewable Tab","1970-01-01","2099-12-31",,42708126,"Maps to","Mapped from","1970-01-01","2099-12-31",
"flunisolide 0.25 MG/ACTUAT Metered Dose Inhaler [AeroBid]",2000010330,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Aerobid 250 mcg/Actuation Aerosol Inhaler","1970-01-01","2099-12-31",,42902499,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Bacitracin / Polymyxin B Ophthalmic Ointment",2000010331,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Bacitracin & Polymyxin B Ophth 1","1970-01-01","2099-12-31",,40013984,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Lutein 6 MG",2000010332,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Lutein 6mg","1970-01-01","2099-12-31",,1310355,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Digoxin 0.125 MG Oral Tablet [Digitek]",2000010333,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Digitek 0.125mg tab","1970-01-01","2099-12-31",,19067600,"Maps to","Mapped from","1970-01-01","2099-12-31",
"fluticasone Metered Dose Nasal Spray [Flonase]",2000010334,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Flonase 110mcg","1970-01-01","2099-12-31",,36250166,"Maps to","Mapped from","1970-01-01","2099-12-31",
"risedronate sodium 35 MG Oral Tablet [Actonel]",2000010335,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Actonel 35 mg Tab","1970-01-01","2099-12-31",,40174495,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Budesonide 3 MG",2000010336,"mimiciv_drug_ndc","Drug","Prescription Drug",,"budesonide 3mg","1970-01-01","2099-12-31",,939393,"Maps to","Mapped from","1970-01-01","2099-12-31",
"varenicline 1 MG Oral Tablet [Chantix]",2000010337,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Chantix 1mg tab","1970-01-01","2099-12-31",,19124311,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Melatonin 3 MG",2000010338,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Melatonin 3 mg Tab","1970-01-01","2099-12-31",,19083332,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Levofloxacin 15 MG/ML [Iquix]",2000010339,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Iquix 1.5%","1970-01-01","2099-12-31",,19114670,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Lactobacillus acidophilus 1 MG",2000010340,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Acidophilus 1GM PKT","1970-01-01","2099-12-31",,987154,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Potassium",2000010341,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Potassium Phosphate 3mmol/ml-15ml","1970-01-01","2099-12-31",,19049024,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Ethanol",2000010342,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Ethanol (Ethyl Alcohol) 50%","1970-01-01","2099-12-31",,955372,"Maps to","Mapped from","1970-01-01","2099-12-31",
"darifenacin 7.5 MG [Enablex]",2000010343,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Enablex 7.5mg","1970-01-01","2099-12-31",,19114113,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Aluminum Hydroxide / Magnesium Hydroxide Oral Suspension [Maalox]",2000010344,"mimiciv_drug_ndc","Drug","Prescription Drug",,"maalox aluminum hydrox/mag hydrox/simethicone","1970-01-01","2099-12-31",,40007806,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Pramipexole dihydrochloride 1.5 MG [Mirapex]",2000010345,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Mirapex ER(pramipexole) 1.5","1970-01-01","2099-12-31",,40165183,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Bisoprolol Fumarate 5 MG Oral Tablet [Zebeta]",2000010346,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Zebeta 5mg TAB","1970-01-01","2099-12-31",,40162879,"Maps to","Mapped from","1970-01-01","2099-12-31",
"entecavir 0.5 MG Oral Tablet",2000010347,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Entecavir 0.5mg Tablet","1970-01-01","2099-12-31",,1711248,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Vancomycin",2000010348,"mimiciv_drug_ndc","Drug","Prescription Drug",,"vancoMYCIN for inhalation 200 mg / 2 mL","1970-01-01","2099-12-31",,1707687,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Folic Acid",2000010349,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Folic Acid 5mg/ml-10ml","1970-01-01","2099-12-31",,19111620,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Acetaminophen",2000010350,"mimiciv_drug_ndc","Drug","Prescription Drug",,"ACETAMINOPHEN (LIQUID) ","1970-01-01","2099-12-31",,1125315,"Maps to","Mapped from","1970-01-01","2099-12-31",
"febuxostat 80 MG Oral Tablet [Uloric]",2000010351,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Uloric 80 mg Tab","1970-01-01","2099-12-31",,19017748,"Maps to","Mapped from","1970-01-01","2099-12-31",
"sunitinib 50 MG Oral Capsule",2000010352,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Sunitinib 50 mg Cap","1970-01-01","2099-12-31",,1336627,"Maps to","Mapped from","1970-01-01","2099-12-31",
"budesonide",2000010353,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Pulmicort inhaler","1970-01-01","2099-12-31",,939259,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Baclofen",2000010354,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Baclofen 4000 mcg/ml","1970-01-01","2099-12-31",,715233,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Haloperidol",2000010355,"mimiciv_drug_ndc","Drug","Prescription Drug",,"HALOPERIDOL ","1970-01-01","2099-12-31",,766529,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Methylprednisolone",2000010356,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Methylprednisolone Na Succ. 1 SYRINGE","1970-01-01","2099-12-31",,1506270,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Dutasteride 0.5 MG [Avodart]",2000010357,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Avodart  0.5MG 0.5 MG","1970-01-01","2099-12-31",,19031909,"Maps to","Mapped from","1970-01-01","2099-12-31",
"alpha 1-Antitrypsin Injection [Aralast]",2000010358,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Aralast 800mg vials","1970-01-01","2099-12-31",,46276120,"Maps to","Mapped from","1970-01-01","2099-12-31",
"nepafenac 1 MG/ML Ophthalmic Suspension",2000010359,"mimiciv_drug_ndc","Drug","Prescription Drug",,"nepafenac 0.1 % Eye Drops, Susp","1970-01-01","2099-12-31",,19121303,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT [Symbicort]",2000010360,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Symbicort 160-4.5 160-4.5","1970-01-01","2099-12-31",,42706348,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Verapamil hydrochloride 100 MG [Verelan]",2000010361,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Verelan PM 100 mg Cap","1970-01-01","2099-12-31",,40171845,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Bendroflumethiazide 5 MG / Nadolol 40 MG [Corzide]",2000010362,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Corzide 40/5","1970-01-01","2099-12-31",,19059690,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Lidocaine",2000010363,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Lidocaine Jelly 2% (Urojet) ","1970-01-01","2099-12-31",,989878,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Valproate",2000010364,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Valproate Sodium 500MG/5ML VL","1970-01-01","2099-12-31",,745466,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Folic Acid / Vitamin B 12 / Vitamin B6 Oral Tablet [Foltx]",2000010365,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Foltx 1 tab","1970-01-01","2099-12-31",,40141793,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Carbachol 30 MG/ML",2000010366,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Carbachol 3 % Eye Drops","1970-01-01","2099-12-31",,940198,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Triamcinolone Metered Dose Nasal Spray [Nasacort]",2000010367,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Nasacort 1","1970-01-01","2099-12-31",,36250148,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Thalidomide 200 MG",2000010368,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Thalidomide 200mg","1970-01-01","2099-12-31",,19099817,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Metoprolol",2000010369,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Metoprolol Tartrate ","1970-01-01","2099-12-31",,1307046,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Cellulose Oral Powder [Unifiber]",2000010370,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Unifiber ea","1970-01-01","2099-12-31",,40244168,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Papain 26.5 MG/ML",2000010371,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Papain 2.5 % Solution 60ml Bottle","1970-01-01","2099-12-31",,19114661,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Fluorouracil 50 MG/ML [Efudex]",2000010372,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Efudex 5%","1970-01-01","2099-12-31",,19087593,"Maps to","Mapped from","1970-01-01","2099-12-31",
"thyroid (USP) 32.5 MG [Nature-Throid]",2000010373,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Nature-Throid 32.5 mg Tab","1970-01-01","2099-12-31",,19033726,"Maps to","Mapped from","1970-01-01","2099-12-31",
"temozolomide 20 MG Oral Capsule [Temodar]",2000010374,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Temodar 20 mg Cap","1970-01-01","2099-12-31",,1341151,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Tobramycin",2000010375,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Tobramycin Fortified Ophth. Soln. 15mg/ml","1970-01-01","2099-12-31",,902722,"Maps to","Mapped from","1970-01-01","2099-12-31",
"bimatoprost 0.3 MG/ML",2000010376,"mimiciv_drug_ndc","Drug","Prescription Drug",,"bimatoprost 0.03 % Eye Drops","1970-01-01","2099-12-31",,904528,"Maps to","Mapped from","1970-01-01","2099-12-31",
"insulin detemir 100 UNT/ML",2000010377,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Insulin Detemir 100 unit/mL Sub-Q","1970-01-01","2099-12-31",,19112694,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Loratadine 10 MG [Alavert]",2000010378,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Alavert 10","1970-01-01","2099-12-31",,19031696,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Ofloxacin",2000010379,"mimiciv_drug_ndc","Drug","Prescription Drug",,"ofloxacin 0.3%","1970-01-01","2099-12-31",,923081,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Loratadine 10 MG [Tavist Non-Sedating]",2000010380,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Tavist 10 mg","1970-01-01","2099-12-31",,19047676,"Maps to","Mapped from","1970-01-01","2099-12-31",
"exenatide",2000010381,"mimiciv_drug_ndc","Drug","Prescription Drug",,"exenatide 20 mcg","1970-01-01","2099-12-31",,1583722,"Maps to","Mapped from","1970-01-01","2099-12-31",
"heparin",2000010382,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Heparin ","1970-01-01","2099-12-31",,1367571,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Potassium Chloride",2000010383,"mimiciv_drug_ndc","Drug","Prescription Drug",,"POTASSIUM CHLORIDE ","1970-01-01","2099-12-31",,19049105,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler [Symbicort]",2000010384,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Symbicort 160 mcg-4.5 mcg/Actuation HFA Aerosol Inhaler","1970-01-01","2099-12-31",,42902433,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Brimonidine tartrate 1.5 MG/ML Ophthalmic Solution [Alphagan]",2000010385,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Alphagan P 0.15 % Eye Drops","1970-01-01","2099-12-31",,40164135,"Maps to","Mapped from","1970-01-01","2099-12-31",
"coenzyme Q10 200 MG",2000010386,"mimiciv_drug_ndc","Drug","Prescription Drug",,"coenzyme Q10 200mg","1970-01-01","2099-12-31",,1351161,"Maps to","Mapped from","1970-01-01","2099-12-31",
"insulin detemir 100 UNT/ML",2000010387,"mimiciv_drug_ndc","Drug","Prescription Drug",,"insulin detemir 100 unit/mL Sub-Q Pen","1970-01-01","2099-12-31",,19112694,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Fentanyl",2000010388,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Fentanyl Citrate ","1970-01-01","2099-12-31",,1154029,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Cyanocobalamin Co57",2000010389,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Cyanocobalamin 100mcg tab","1970-01-01","2099-12-31",,19135931,"Maps to","Mapped from","1970-01-01","2099-12-31",
"coenzyme Q10 30 MG",2000010390,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Coenzyme Q10 30","1970-01-01","2099-12-31",,19087670,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Ketorolac Tromethamine 4 MG/ML",2000010391,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Ketorolac Tromethamine 0.4%","1970-01-01","2099-12-31",,40164854,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Clobetasol Propionate 0.0005 MG/MG",2000010392,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Clobetasol Propionate 0.05%","1970-01-01","2099-12-31",,40164500,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT [Symbicort]",2000010393,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Symbicort 160-4.5mcg 160-4.5mcg","1970-01-01","2099-12-31",,42706348,"Maps to","Mapped from","1970-01-01","2099-12-31",
"bosentan 125 MG Oral Tablet [Tracleer]",2000010394,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Bosentan (Tracleer) 125 mg tablet","1970-01-01","2099-12-31",,19124851,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Fentanyl",2000010395,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Fentanyl Citrate 800-1600 mcg","1970-01-01","2099-12-31",,1154029,"Maps to","Mapped from","1970-01-01","2099-12-31",
"telbivudine 600 MG [Tyzeka]",2000010396,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Tyzeka (Telbivudine) 600 mg","1970-01-01","2099-12-31",,19004157,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Interferon Alfa-2a",2000010397,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Interferon Alfa 2A 3 mu","1970-01-01","2099-12-31",,1379969,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Lidocaine",2000010398,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Lidocaine 1%/Epi 1::100,000 ","1970-01-01","2099-12-31",,989878,"Maps to","Mapped from","1970-01-01","2099-12-31",
"bimatoprost 0.3 MG/ML [Lumigan]",2000010399,"mimiciv_drug_ndc","Drug","Prescription Drug",,"bimatoprost (Lumigan) 0.03% ","1970-01-01","2099-12-31",,19120813,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Ranitidine 75 MG [Zantac]",2000010400,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Zantac 75 75 mg Tab","1970-01-01","2099-12-31",,19023020,"Maps to","Mapped from","1970-01-01","2099-12-31",
"coenzyme Q10 400 MG",2000010401,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Coenzyme Q10 400 mg","1970-01-01","2099-12-31",,19125733,"Maps to","Mapped from","1970-01-01","2099-12-31",
